ID,ORGANIZATION_NAME,ORGANIZATION_TYPE,STREET_ADDRESS,CITY,STATE,ZIP,LATITUDE,LONGITUDE,NUMBER_OF_LIGHTS,PRAYERS,LISTEN_EVENTS,EAT_EVENTS,SERVE_EVENTS,SHARE_YOUR_STORY_EVENTS,ACCOUNT_TYPE
16630,Grace Church,Church,17100 Van Buren Rd ,Dumfries,VA,22025,38.583422,-77.331878,2,1674,0,0,0,0,Free account
16631,Beech Springs Free Will Baptist Church,Church,146 Co Rd 1702 ,Saltillo,MS,38866,34.323211,-88.7112668,1,18,0,0,0,0,Free account
16632,First Congregational Church,Church,21 Arnold Rd ,Pittston,ME,04345,44.1987779,-69.7538964,1,10,0,1,0,0,Free account
16633,St Paul's Lutheran Church,Church,112 E Wayne St ,Maumee,OH,43537,41.5619641,-83.6521944,27,1555,5,3,3,1,Paid account
16634,"Fairhaven Church, Centerville Campus",Church,637 E Whipp Rd ,Centerville,OH,45459,39.6595445,-84.1450801,27,1761,19,9,43,3,Paid account
16635,Living Hope Church,Church,5899 Whitfield Ave Unit 300,Sarasota,FL,34243,27.3896591,-82.4863796,5,367,22,0,4,1,Free account
16636,Scotch Bush Free Methodist Church,Church,190 Church St ,Saint Johnsville,NY,13452,43.0718295,-74.5736816,1,122,5,10,11,3,Free account
16637,First Baptist Church,Church,603 7th St ,Chickamauga,GA,30707,34.8753487,-85.2930286,1,0,0,0,0,0,Free account
16638,Grantham Brethren In Christ,Church,421 Grantham Rd ,Mechanicsburg,PA,17055,40.1618699,-76.9886966,3,230,0,0,0,0,Free account
16639,Elmdale Baptist Church,Church,1700 W Huntsville Ave ,Springdale,AR,72762,36.1893843,-94.1488443,3,20,0,0,0,0,Free account
16641,Grace Community Church,Church,800 SE Hogan Rd ,Gresham,OR,97080,45.4913359,-122.4123293,6,1756,6,3,3,5,Free account
16642,Shores Community Church,Church,3800 Lake Harbor Rd ,Norton Shores,MI,49441,43.1834429,-86.2881359,46,505,10,6,5,4,Paid account
16643,Clarence Church of Christ,Church,5375 Old Goodrich Rd ,Clarence,NY,14031,42.9924161,-78.6408933,1,0,0,0,0,0,Free account
16644,Christian Bible Church,Church,3222 Texas Pkwy ,Missouri City,TX,77489,29.5792323,-95.5245244,10,1240,3,2,2,2,Free account
16645,The Way Baptist Church,Church,4 Hillside Ave ,Merrimac,MA,01860,42.8416526,-70.9804297,2,127,0,0,0,0,Paid account
16647,Upper Spring Creek Free Will Baptist Church ,Church, Booneville Rd ,,AR,72824,35.1285936,-93.381764,1,5,2,0,0,0,Free account
16648,Oak-Griner Baptist Church,Church,6422 NE Jacksonville Rd ,Ocala,FL,34479,29.2535073,-82.1157004,4,552,4,0,1,0,Free account
16649,"Christ Fellowship Church in Palm Beach Gardens, FL",Church,5343 Northlake Blvd ,Palm Beach Gardens,FL,33418,26.8111248,-80.1206283,7,528,4,0,2,1,Free account
16650,King's Baptist Church,Church,3235 58th Ave ,Vero Beach,FL,32966,27.6510591,-80.4469084,53,3892,51,5,34,7,Paid account
16651,Youth for Christ,Church,2206 16th Ave ,Vero Beach,FL,32960,27.6412214,-80.4010219,1,550,1,0,1,0,Paid account
16652,GraceSpring,Church,1955 20th Ave ,Vero Beach,FL,32960,27.6378813,-80.4061491,23,786,1,1,1,2,Paid account
16653,New Life Wesleyan Church,Church,1000 Comanche Ave ,Gillette,WY,82718,44.2528542,-105.4899672,139,2222,95,35,20,16,Free account
16654,First Church of the Nazarene,Church,1280 27th Ave ,Vero Beach,FL,32960,27.6246861,-80.4133983,21,1248,28,28,5,13,Paid account
16655,Christ Fellowship Baptist Church,Church,11700 Commonwealth Dr ,Louisville,KY,40299,38.2137331,-85.5409923,1,0,0,0,0,0,Free account
16658,Emmanuel Christian Center - Spring Lake Park,Association,7777 University Ave NE ,Spring Lake Park,MN,55432,45.108901,-93.2614122,80,8506,15,13,26,12,Free account
16659,Mt Pleasant Baptist Church,Church,896 AR-92 ,Plumerville,AR,72127,35.2136239,-92.6183405,1,204,101,104,191,56,Free account
16660,Silver Creek Family Church,Church,5326 176th St SW ,Lynnwood,WA,98037,47.838809,-122.306017,1,0,0,0,0,0,Free account
16661,Big Sandy Baptist Church,Church,  ,Dallardsville,TX,77332,30.6281613,-94.6354577,1,265,0,0,0,0,Free account
16662,BLESS Indian River County,Association,3400 Cherokee Dr ,Vero Beach,FL,32960,27.6515662,-80.41767,278,10053,149,79,87,44,Paid account
16663,First Baptist Church,Church,210 N St Charles St ,Abbeville,LA,70510,29.9758665,-92.1336313,1,45,0,0,0,0,Free account
16664,Elmont Baptist Church,Church,13999 FM 121 ,Van Alstyne,TX,75495,33.4236321,-96.6331888,39,1041,85,60,84,27,Paid account
16667,Emmanuel Christian Center - Maple Grove,Church,14320 93rd Ave N ,Maple Grove,MN,55369,45.1240651,-93.4633958,9,867,1,0,0,0,Free account
16669,Fellsmere Historical Church,Church,39 N Broadway St ,Fellsmere,FL,32948,27.7692118,-80.6009547,3,77,0,0,0,0,Paid account
16672,Roswell Assembly of God,Church,11440 Crabapple Rd ,Roswell,GA,30075,34.0610849,-84.3611886,2,0,0,0,0,0,Free account
16673,Grace Church in McKean,Association,7300 Grubb Rd ,McKean,PA,16426,42.0365698,-80.1464293,5,6,0,0,0,0,Free account
16674,Infinite Hope and Restoration Ministries,Association, E Fountain Blvd ,Colorado Springs,CO,80935,38.8165519,-104.7715381,1,0,0,0,0,0,Free account
16675,Jesus Film Project,Association,100 Lake Hart Dr ,Orlando,FL,32832,28.4070943,-81.2019339,2,535,0,0,0,0,Free account
16676,Sacramento Fijian Seventh-day Adventist Church,Association,6526 Fair Oaks Blvd ,Carmichael,CA,95608,38.6194442,-121.3281396,5,12,1,0,2,0,Paid account
16677,Iglesia de Dios Sembrando y Regando,Church,1339 N Byron Butler Pkwy ,Perry,FL,32347,30.1327586,-83.6015331,2,0,0,0,0,0,Free account
16678,Cortland Bible Club Camp,Church,154 Hydeville Rd ,Pitcher,NY,13136,42.5986281,-75.8783049,1,12,0,0,0,0,Free account
16679,Westland Free Methodist Church,Church,33445 Warren Rd ,Westland,MI,48185,42.3388165,-83.3713317,2,5,0,0,0,1,Free account
16680,Waterloo Church-The Nazarene,Church,457 W Waterloo Rd ,Edmond,OK,73025,35.7259045,-97.4860747,1,325,0,0,0,0,Paid account
16681,Prairie Lakes District,Association,1008 Frontier Dr Suite 203,Fergus Falls,MN,56537,46.2938189,-96.120732,15,492,12,10,82,1,Paid account
16682,Iowa District Church of Nazarene,Association,140 Gateway Dr ,Oskaloosa,IA,52577,41.2951862,-92.668252,13,1749,32,13,18,0,Paid account
16683,Northwestern Ohio District Church of the Nazarene,Association,272 Jack Oak Point Rd ,Saint Marys,OH,45885,40.5466343,-84.4497152,36,874,11,6,4,4,Paid account
16684,Church of the Nazarene,Church,414 W Hill Dr ,Kingfisher,OK,73750,35.8468189,-97.9366615,3,6,0,0,0,0,Free account
16685,Virginia District Church of the Nazarene Resource Center,Association,5906 Harbour Park Dr ,Midlothian,VA,23112,37.4140155,-77.6490498,3,5,0,0,0,0,Free account
16686,Ukiah Seventh-day Adventist Church,Church,1390 Laurel Ave ,Ukiah,CA,95482,39.1292607,-123.2121703,5,66,0,0,0,0,Free account
16687,Northside United Methodist Church,Church,701 Airline Rd ,Brewster,MA,02631,41.7258333,-70.1394444,1,30,0,0,0,0,Free account
16688,Miamisburg First Church of God,Church,446 N Heincke Rd ,Miamisburg,OH,45342,39.6444871,-84.2641237,2,1070,0,0,0,0,Free account
16689,Fairhaven Church,Association,637 E Whipp Rd ,Centerville,OH,45459,39.6595116,-84.1450676,36,1839,19,9,43,2,Free account
16690,"The Chapel, CrossPoint Campus",Church,500 Crosspoint Pkwy ,Getzville,NY,14068,43.0458604,-78.7439939,3,0,0,0,0,0,Free account
16691,NewThing,Association,1635 Emerson Ln ,Naperville,IL,60540,41.7583206,-88.1888142,3,76,0,0,2,0,Free account
16692,Cornerstone Church,Church,925 Blairs Ferry Rd ,Marion,IA,52302,42.0319987,-91.6162168,3,0,0,0,0,0,Free account
16693,Lake Lotawana Community United Methodist Church,Church,28901 NE Colbern Rd ,Lake Lotawana,MO,64086,38.9427067,-94.2466739,3,429,16,9,7,2,Free account
16694,"Pursuit Church-Kilgore, TX",Church,360 Houston St ,Kilgore,TX,75662,32.3793032,-94.8781274,2,296,0,0,0,0,Free account
16695,King’s Cross Church,Church,2655 S Saunders St ,Raleigh,NC,27603,35.7461282,-78.6484705,8,2187,0,0,0,0,Free account
16696,Green Mountain Baptist Church,Church,50 Barrett Hill Rd ,Rutland,VT,05736,43.6018196,-73.0157119,4,157,7,1,5,0,Free account
16697,Cornerstone Evangelical Free Church,Church,2810 40th Ave SE ,Rochester,MN,55904,43.9809638,-92.3982739,1,0,0,0,0,0,Free account
16698,BRIDGE Church Indian Head,Church,4185 Indian Head Hwy ,Indian Head,MD,20640,38.5993683,-77.164828,2,49,0,0,1,0,Free account
16699,Redemption City Church,Church,1836 Portage Ave ,South Bend,IN,46616,41.7009649,-86.2725515,5,219,1,0,1,0,Free account
16700,Erie Church of the Nazarene,Church,114 W 3rd St ,Erie,KS,66733,37.566575,-95.244425,1,19,0,0,0,0,Free account
16701,"Fairhaven Church, Beavercreek Campus",Church,2660 Dayton Xenia Rd ,Beavercreek,OH,45434,39.7207527,-84.0337201,2,0,0,0,0,0,Paid account
16702,The Church at Green Hills,Church,2200 W Imperial Hwy ,La Habra,CA,90631,33.916811,-117.9706167,2,1,0,0,0,0,Free account
16703,"Fairhaven Church, Northmont Campus",Church,5001 National Rd ,Clayton,OH,45315,39.874623,-84.349782,1,0,0,0,0,0,Paid account
16704,Clear Creek Christian Church,Church,530 W Church Ln ,Bloomington,IN,47403,39.1081478,-86.5398449,2,11,0,0,0,0,Free account
16705,Painesville Assembly of God,Church,10949 Johnnycake Ridge Rd ,Painesville,OH,44077,41.7033811,-81.2470576,1,0,0,0,0,0,Free account
16706,Cornerstone Evangelical Free Church,Church,35 Carlson Blvd ,Johnstown,CO,80534,40.335072,-104.9501714,2,15,0,0,0,0,Free account
16708,Expression58,Church,225 S Chevy Chase Dr ,Glendale,CA,91205,34.1438904,-118.2399409,5,438,30,4,4,0,Free account
16709,First Celina Baptist Church,Church,841 N Preston Rd ,Celina,TX,75009,33.3311196,-96.7722141,7,0,0,0,0,0,Free account
16710,Southern California District Church of the Nazarene,Association,28465 Old Town Front St 313,Temecula,CA,92590,33.4956209,-117.1517863,1,0,0,0,0,0,Free account
16711,Our Savior Lutheran Church,Church,2420 W Omaha Ave ,Norfolk,NE,68701,42.0189449,-97.4447679,283,12633,35,14,11,15,Paid account
16712,Olivet Baptist Church,Church,5186 Hinkleville Rd ,Paducah,KY,42001,37.0729826,-88.6969733,1,0,0,0,0,0,Free account
16713,Beallwood Baptist Church,Church,4650 Veterans Pkwy ,Columbus,GA,31904,32.5078582,-84.9712677,63,3986,21,15,33,24,Paid account
16714,Florence Senior Center,Church,1570 Kingwood St ,Florence,OR,97439,43.9803199,-124.1083831,1,5,0,0,1,0,Free account
16715,Maple View Church of Christ,Church,194 Robins Rest Rd ,Bluefield,WV,24701,37.298047,-81.1651924,1,0,0,0,0,0,Free account
16716,Pacific Union College Seventh-day Adventist Church,Church,10 Angwin Ave ,Angwin,CA,94508,38.5703824,-122.4413375,2,59,0,0,0,0,Free account
16717,Trellis Church,Church,4041 Bahia Vista St ,Sarasota,FL,34232,27.3245568,-82.4887261,1,45,0,0,0,0,Free account
16718,GracePoint - Woodland Hills,Church,50 Woodland Hills Rd ,Asheville,NC,28804,35.6727779,-82.585421,1,15,0,0,0,0,Paid account
16719,Church of God,Church,115 Indiana Ave ,Iowa Falls,IA,50126,42.5183491,-93.2822751,1,0,0,0,0,0,Free account
16720,Missouri State Freewill Baptist Youth Camp,Association,7627 State Hwy M ,Niangua,MO,65713,37.3829383,-92.8119201,1,0,0,0,0,0,Free account
16721,First Baptist Church,Church,539 Jacksonville Rd ,Bellefonte,PA,16823,40.928158,-77.752442,51,3907,38,12,15,16,Paid account
16722,Holy Temple Church of God In Christ,Church,609 Jones Ave ,Braddock,PA,15104,40.403976,-79.862531,1,27,0,0,0,0,Free account
16723,Roby Baptist Church,Church,12750 MO-17 ,Roby,MO,65557,37.5149736,-92.1385914,18,234,2,2,3,2,Paid account
16727,Neighbors & Nations Christian Church,Church,6575 Crescent Ave ,Buena Park,CA,90620,33.8399146,-118.0182549,0,50,0,0,0,0,Paid account
16728,Surrey Hills Baptist Church,Church,12421 N Mustang Rd ,Yukon,OK,73099,35.5959862,-97.7276713,2,0,0,0,0,0,Free account
16729,James G Cloud,Church,86 Main St ,Bucksport,ME,04416,44.5718994,-68.7955882,1,0,0,0,0,0,Paid account
16730,Bridge42 Church,Church,107 Calvin Heights St ,Morganton,NC,28655,35.7361277,-81.7331298,2,110,1,1,3,0,Free account
16731,One Heart Church,Church,706 N Peachtree St ,Norcross,GA,30071,33.9512289,-84.2079995,2,0,0,0,0,0,Paid account
16732,Clearview Baptist Church,Association,537 Franklin Rd Building A,Franklin,TN,37069,35.9667571,-86.8403972,4,111,10,3,3,3,Free account
16733,Grace Bible Church,Church,1300 S Maple Rd ,Ann Arbor,MI,48103,42.2661814,-83.7810398,2,5,0,0,0,0,Free account
16734,Calvary Baptist Church,Church,529 Clifford St ,Fort Walton Beach,FL,32547,30.4424423,-86.6319989,5,368,4,2,3,3,Paid account
16735,Macclenny First Baptist Church,Church,372 S 6th St ,Macclenny,FL,32063,30.2780584,-82.1235741,8,114,0,1,0,1,Free account
16736,Victory Road Evangelical Free Church,Church,1201 N Victory Rd ,Norfolk,NE,68701,42.0466643,-97.3881524,6,1244,7,1,1,2,Paid account
16737,Iglesia Adventista del Séptimo Día Hispano-Americana de Pleasant Hill / Pleasant Hill Hisp-Am Seventh-day Adventist Church,Association,1601 Mary Dr ,Pleasant Hill,CA,94523,37.9610071,-122.0664988,2,1156,2,0,4,0,Free account
16738,Michigan District Church of the Nazarene,Association,15180 Wright Rd ,Grand Ledge,MI,48837,42.797141,-84.7401315,36,787,47,18,58,10,Paid account
16739,Myrtle Grove Presbyterian Church,Church,800 Piner Rd ,Wilmington,NC,28409,34.136204,-77.8876586,5,1156,1,0,0,0,Free account
16740,"Iglesia Adventista del Séptimo Día en Tracy, CA",Association,2141 Holly Dr ,Tracy,CA,95376,37.7517299,-121.4261926,1,940,2,0,1,0,Free account
16741,Thrive City Church,Church,  ,Las Cruces,NM,88013,32.31,-106.79,1,48,13,2,6,7,Free account
16742,NEO District Church of the Nazarene,Association,6705 E 81st St 130,Tulsa,OK,74133,36.0476964,-95.9022001,1,5,0,0,0,0,Free account
16743,Macedonia Baptist Church,Church,3110 W Sunshine St ,Springfield,MO,65807,37.1819373,-93.3408872,1,0,0,0,0,0,Free account
16744,Northside Baptist Church,Church,464 Woodruff St ,Woodruff,SC,29388,34.7481937,-82.0375814,2,19,0,0,0,0,Free account
16745,BridgePoint Church,Church,109 Ridge St ,Knightdale,NC,27545,35.7850261,-78.4784911,2,90,0,0,0,0,Free account
16746,Calvary Chapel Vero Beach,Church,941 18th St ,Vero Beach,FL,32960,27.6337427,-80.3927284,10,614,25,3,11,2,Paid account
16747,Worldwide Empowerment Center Inc.,Church,45 Berkshire Ct ,Wyomissing,PA,19610,40.340986,-75.975743,3,200,3,1,1,1,Free account
16748,Riverside Church Assembly of God,Church,11205 Roseland Rd ,Sebastian,FL,32958,27.8025131,-80.5039062,2,140,16,7,7,5,Paid account
16749,Reconciliation Ministries,Church,104 Beatty Downs Rd ,Columbia,SC,29210,34.054794,-81.1208788,1,0,0,0,0,0,Free account
16750,First Baptist Church At The Villages,Church,16523 SE 76th Chatham Ave ,The Villages,FL,32162,28.9806381,-82.0261381,3,1555,0,0,0,0,Free account
16751,First Free Will Baptist Church,Church,2001 Parkway Dr ,North Little Rock,AR,72118,34.7965961,-92.287167,2,0,0,0,0,0,Free account
16752,Renewal Church,Church,5016 Summer Ave ,Memphis,TN,38122,35.1504652,-89.8937024,3,0,0,0,0,0,Free account
16753,Garys Church,Church,12417 S Ellsworth St ,Olathe,KS,66062,38.9046821,-94.7652797,1,0,0,0,0,0,Free account
16754,NorthPoint Church,Church,9901 NW 62nd Ave ,Johnston,IA,50131,41.6737992,-93.7536315,2,0,0,0,0,0,Free account
16755,SixEight Church,Church,606 NE 1st St ,Battle Ground,WA,98604,45.7819161,-122.5306693,1,30,0,0,0,0,Free account
16756,Antioch Baptist Church,Church,13683 US-221 ,Enoree,SC,29335,34.6885362,-81.9901854,2,0,0,0,0,0,Free account
16757,Masters Academy,Association,1115 58th Ave ,Vero Beach,FL,32966,27.6241498,-80.4470776,1,0,0,0,0,0,Paid account
16758,Metropolitan Tabernacle Community Church and Global Ministries,Church,17959 Oakley Ave ,Lansing,IL,60438,41.5685069,-87.5536401,1,0,0,0,0,0,Free account
16759,Resurrection Church - River Campus,Church,48 Manor St ,Bakersfield,CA,93308,35.4041667,-119.0055556,1,18,0,0,0,0,Free account
16760,Paradise Adventist Church,Church,5699 Academy Dr ,Paradise,CA,95969,39.7548766,-121.6179203,2,0,0,0,0,0,Paid account
16761,Bethel Lutheran Church,Church,4221 Boonville Rd ,Bryan,TX,77802,30.6645434,-96.3064051,1,298,0,0,0,0,Free account
16762,Pathway Church,Church,1105 58th Ave ,Vero Beach,FL,32966,27.6228732,-80.4488184,135,1411,15,30,22,14,Paid account
16763,Care Net Pregnancy Center of Indian River County,Association,1355 37th St STE 301,Vero Beach,FL,32960,27.6596869,-80.3986857,1,220,0,0,0,0,Paid account
16764,Become Church,Church,401 N Madison St ,Spring Hill,KS,66083,38.7468549,-94.8273362,1,0,0,0,0,0,Paid account
16765,Hope of Glory Baptist Church,Church,1274 Thornton Rd ,Brownsville,TN,38012,35.60954,-89.256437,1,0,0,0,0,0,Free account
16766,First Baptist Church,Church,1525 TN-93 ,Fall Branch,TN,37656,36.4173093,-82.6221177,1,0,0,0,0,0,Free account
16768,Joy Christian Center,Church,770 21st Ave NE ,St. Cloud,MN,56304,45.5782231,-94.11977,42,3180,46,7,10,5,Paid account
16769,New Creation Baptist Church,Church,1834 Morninglo Ln ,Columbia,SC,29223,34.0530777,-80.9313516,3,0,0,0,0,0,Free account
16770,LifeBridge: Church of the Nazarene,Church,3343 East Circle Dr NE ,Rochester,MN,55906,44.0567882,-92.4444165,3,64,0,0,0,0,Free account
16771,Life Center Church NYC / JHOP NYC,Church,75 Maiden Ln ,New York,NY,10038,40.7076012,-74.0075658,4,0,0,0,0,0,Free account
16772,Lone Camp Baptist Church,Church,108 Hoover Rd ,Palo Pinto,TX,76484,32.6795109,-98.2711211,1,530,0,0,0,0,Free account
16773,Gateway Church,Church,6500 SW 97th Ave ,Miami,FL,33173,25.7082006,-80.3510496,1,0,0,0,0,0,Free account
16775,Greater Life Church,Church,2955 86th St ,Urbandale,IA,50322,41.6216697,-93.7359379,12,1107,33,13,23,1,Paid account
16776,Cullman First Church of the Nazarene,Church,5415 AL-157 ,Cullman,AL,35058,34.2057418,-86.8651306,1,0,0,0,0,0,Free account
16777,Holt Church of the Nazarene,Church,4851 Holt Rd ,Holt,MI,48842,42.6392345,-84.5372615,6,287,29,3,8,2,Free account
16778,Messiah Lutheran Church,Church,2846 S Grand Blvd ,St. Louis,MO,63118,38.6047124,-90.2412405,9,732,2,6,0,1,Paid account
16779,Nazarene Church,Church,  ,McCune,KS,66753,37.3531247,-95.019642,1,0,0,0,0,0,Free account
16780,Cornerstone Lutheran Church Carmel,Association,4850 E Main St ,Carmel,IN,46033,39.97921,-86.088719,1,445,0,0,0,0,Free account
16781,Thrive Community Church,Church,1726 S Washington St S6,Grand Forks,ND,58201,47.9034899,-97.0473561,2,5,0,0,0,0,Free account
16782,VERO CHRISTIAN CHURCH,Church,3250 9th St SW ,Vero Beach,FL,32968,27.5881138,-80.419929,3,520,4,3,1,1,Paid account
16783,Big Timber Evangelical Church,Church,302 Bramble St ,Big Timber,MT,59011,45.8350562,-109.9499894,1,12,0,0,0,0,Free account
16784,Forward Point Church,Church,2384 James St ,Syracuse,NY,13206,43.0683834,-76.1130147,27,1440,6,1,0,1,Free account
16785,Sacramento Ukrainian SDA Church,Church,5748 North Ave ,Carmichael,CA,95608,38.623922,-121.3299437,19,88,2,2,0,0,Paid account
16786,Times Square Church,Church,237 W 51st St ,New York,NY,10019,40.7624398,-73.9841342,4,380,11,3,1,0,Paid account
16787,Gather the Scattered,Church,712 Archwood Ave ,Brea,CA,92821,33.9309623,-117.9235786,1,0,0,0,0,0,Free account
16788,Cary-Grove Adventist Fellowship,Church,400 Lincoln Ave ,Fox River Grove,IL,60021,42.1979682,-88.2206181,4,9,0,0,0,0,Free account
16789,Elgin Adventist Church,Church,1141 Bode Rd ,Elgin,IL,60120,42.0374634,-88.2476489,5,143,0,0,0,0,Free account
16790,Offices of Christ Community Church - Little Rock,Church,16603 Cantrell Rd Suite 1,Little Rock,AR,72223,34.8024066,-92.456245,1,0,0,0,0,0,Free account
16791,The Valley Church Piqua,Association,1400 Seidel Pkwy ,Piqua,OH,45356,40.1646198,-84.2195386,16,203,2,50,0,2,Free account
16792,The Valley Church Troy,Church,916 N Market St ,Troy,OH,45373,40.0506706,-84.1950918,10,165,2,50,0,2,Free account
16793,The Valley Church,Church,300 E Parkwood St ,Sidney,OH,45365,40.3092249,-84.1541047,9,140,2,50,0,2,Free account
16794,New Hope Baptist Church,Church,532 N Little Egypt Rd ,Denver,NC,28037,35.4641317,-81.021832,1,30,0,0,0,0,Free account
16795,St Luke's Church of the Nazarene,Church,1715 E Prospect Ave ,Ponca City,OK,74604,36.73894,-97.0599469,25,1291,10,5,12,2,Paid account
16796,The River Church,Church,1198 N Valley Brook Rd ,Decatur,GA,30033,33.8135694,-84.2669563,3,12,0,0,0,0,Free account
16797,Coastal Community Church,Church,4720 86th St ,Sebastian,FL,32958,27.7510667,-80.4346815,3,2,2,1,2,0,Paid account
16799,Church of the Nazarene,Church,1200 N 10th St ,Spearfish,SD,57783,44.4967429,-103.8540086,2,60,0,0,0,0,Paid account
16801,Canalside Community Church,Church,19 N Platt St ,Albion,NY,14411,43.2466078,-78.1919629,1,0,0,0,0,0,Free account
16802,Church of the Nazarene,Church,115 SE 4th St ,Grand Rapids,MN,55744,47.2284392,-93.5257399,1,0,0,0,0,0,Free account
16803,Church! of the Nazarene in Kasson,Church,205 Mantorville Ave N ,Kasson,MN,55944,44.0316773,-92.7485257,3,465,0,0,0,0,Free account
